Date	VOC	WeeklyCases
2021-12-05	XBB	0
2021-12-12	WT	1286.06170433471
2021-12-12	BA.1	48791.6062930249
2021-12-12	BA.2	209.969257850564
2021-12-12	BA.2.86	0
2021-12-12	BA.4/5	0
2021-12-12	BQ.1	0
2021-12-12	Alpha	0
2021-12-12	Delta	784602.624273096
2021-12-12	XBB	0
2021-12-19	WT	3099.55369928401
2021-12-19	BA.1	245659.499602228
2021-12-19	BA.2	1165.64412622647
2021-12-19	BA.2.86	0
2021-12-19	BA.4/5	52.9838239193848
2021-12-19	BQ.1	0
2021-12-19	Alpha	0
2021-12-19	Delta	649104.826836383
2021-12-19	XBB	0
2021-12-26	WT	8471.32735674676
2021-12-26	BA.1	907698.35961183
2021-12-26	BA.2	6025.99574861368
2021-12-26	BA.2.86	0
2021-12-26	BA.4/5	0
2021-12-26	BQ.1	0
2021-12-26	Alpha	0
2021-12-26	Delta	495179.65064695
2021-12-26	XBB	0
2022-01-02	WT	6526.5631247686
2022-01-02	BA.1	2292831.83006294
2022-01-02	BA.2	14344.0947797112
2022-01-02	BA.2.86	0
2022-01-02	BA.4/5	0
2022-01-02	BQ.1	0
2022-01-02	Alpha	0
2022-01-02	Delta	398335.512032581
2022-01-02	XBB	0
2022-01-09	WT	7289.20658858353
2022-01-09	BA.1	4349266.42958483
2022-01-09	BA.2	32144.2061037536
2022-01-09	BA.2.86	0
2022-01-09	BA.4/5	716.971139860675
2022-01-09	BQ.1	358.485569930338
2022-01-09	Alpha	0
2022-01-09	Delta	279140.763785756
2022-01-09	XBB	0
2022-01-16	WT	6249.68781297042
2022-01-16	BA.1	5442089.26558324
2022-01-16	BA.2	42532.5976160487
2022-01-16	BA.2.86	0
2022-01-16	BA.4/5	0
2022-01-16	BQ.1	0
2022-01-16	Alpha	0
2022-01-16	Delta	160061.448987742
2022-01-16	XBB	0
2022-01-23	WT	10584.9065216106
2022-01-23	BA.1	4921385.19978715
2022-01-23	BA.2	44575.8739431207
2022-01-23	BA.2.86	0
2022-01-23	BA.4/5	447.249571335659
2022-01-23	BQ.1	0
2022-01-23	Alpha	0
2022-01-23	Delta	65894.7701767871
2022-01-23	XBB	0
2022-01-30	WT	13847.4727225268
2022-01-30	BA.1	3708649.92665101
2022-01-30	BA.2	42160.6089141216
2022-01-30	BA.2.86	0
2022-01-30	BA.4/5	123.638149308275
2022-01-30	BQ.1	123.638149308275
2022-01-30	Alpha	123.638149308275
2022-01-30	Delta	24109.4391151135
2022-01-30	XBB	123.638149308275
2022-02-06	WT	4694.38486616335
2022-02-06	BA.1	2137822.86805079
2022-02-06	BA.2	34362.8972203157
2022-02-06	BA.2.86	0
2022-02-06	BA.4/5	93.887697323267
2022-02-06	BQ.1	93.887697323267
2022-02-06	Alpha	0
2022-02-06	Delta	11548.1867707618
2022-02-06	XBB	0
2022-02-13	WT	2019.20800214343
2022-02-13	BA.1	1185384.24363669
2022-02-13	BA.2	32034.4620880593
2022-02-13	BA.2.86	54.5731892471198
2022-02-13	BA.4/5	0
2022-02-13	BQ.1	0
2022-02-13	Alpha	0
2022-02-13	Delta	2510.36670536751
2022-02-13	XBB	0
2022-02-20	WT	864.82179426961
2022-02-20	BA.1	676822.841146078
2022-02-20	BA.2	29503.7281352748
2022-02-20	BA.2.86	0
2022-02-20	BA.4/5	0
2022-02-20	BQ.1	33.2623767026773
2022-02-20	Alpha	0
2022-02-20	Delta	864.82179426961
2022-02-20	XBB	0
2022-02-27	WT	453.180385085219
2022-02-27	BA.1	420018.243964865
2022-02-27	BA.2	36760.9265313245
2022-02-27	BA.2.86	0
2022-02-27	BA.4/5	26.6576697108952
2022-02-27	BQ.1	0
2022-02-27	Alpha	26.6576697108952
2022-02-27	Delta	586.468733639695
2022-02-27	XBB	53.3153394217905
2022-03-06	WT	466.00345697468
2022-03-06	BA.1	282522.362515183
2022-03-06	BA.2	48837.1622909465
2022-03-06	BA.2.86	0
2022-03-06	BA.4/5	31.0668971316453
2022-03-06	BQ.1	0
2022-03-06	Alpha	0
2022-03-06	Delta	434.936559843035
2022-03-06	XBB	0
2022-03-13	WT	179.741836511067
2022-03-13	BA.1	166209.843962305
2022-03-13	BA.2	67582.9305281613
2022-03-13	BA.2.86	0
2022-03-13	BA.4/5	0
2022-03-13	BQ.1	0
2022-03-13	Alpha	25.6774052158668
2022-03-13	Delta	205.419241726934
2022-03-13	XBB	25.6774052158668
2022-03-20	WT	134.598602901666
2022-03-20	BA.1	105323.406770553
2022-03-20	BA.2	102878.19881784
2022-03-20	BA.2.86	0
2022-03-20	BA.4/5	0
2022-03-20	BQ.1	0
2022-03-20	Alpha	0
2022-03-20	Delta	157.031703385277
2022-03-20	XBB	0
2022-03-27	WT	116.559293101717
2022-03-27	BA.1	65117.7917461593
2022-03-27	BA.2	127768.411788332
2022-03-27	BA.2.86	38.8530977005723
2022-03-27	BA.4/5	0
2022-03-27	BQ.1	0
2022-03-27	Alpha	38.8530977005723
2022-03-27	Delta	135.985841952003
2022-03-27	XBB	0
2022-04-03	WT	96.2296082474227
2022-04-03	BA.1	35909.6821443299
2022-04-03	BA.2	157752.404453608
2022-04-03	BA.2.86	0
2022-04-03	BA.4/5	48.1148041237113
2022-04-03	BQ.1	0
2022-04-03	Alpha	0
2022-04-03	Delta	112.26787628866
2022-04-03	XBB	0
2022-04-10	WT	62.4587110393642
2022-04-10	BA.1	21173.5030423445
2022-04-10	BA.2	179356.434620638
2022-04-10	BA.2.86	0
2022-04-10	BA.4/5	74.950453247237
2022-04-10	BQ.1	0
2022-04-10	Alpha	0
2022-04-10	Delta	37.4752266236185
2022-04-10	XBB	0
2022-04-17	WT	43.2326068003487
2022-04-17	BA.1	13402.1081081081
2022-04-17	BA.2	233441.66585295
2022-04-17	BA.2.86	0
2022-04-17	BA.4/5	288.217378668992
2022-04-17	BQ.1	0
2022-04-17	Alpha	0
2022-04-17	Delta	72.0543446672479
2022-04-17	XBB	0
2022-04-24	WT	54.1937285997477
2022-04-24	BA.1	9538.0962335556
2022-04-24	BA.2	288942.896317655
2022-04-24	BA.2.86	0
2022-04-24	BA.4/5	830.970505196131
2022-04-24	BQ.1	0
2022-04-24	Alpha	0
2022-04-24	Delta	54.1937285997477
2022-04-24	XBB	0
2022-05-01	WT	0
2022-05-01	BA.1	5608.42183239879
2022-05-01	BA.2	369221.103966253
2022-05-01	BA.2.86	0
2022-05-01	BA.4/5	2161.5792479037
2022-05-01	BQ.1	0
2022-05-01	Alpha	0
2022-05-01	Delta	77.8947476722054
2022-05-01	XBB	0
2022-05-08	WT	88.9509073543458
2022-05-08	BA.1	3135.51948424069
2022-05-08	BA.2	456295.917000955
2022-05-08	BA.2.86	0
2022-05-08	BA.4/5	4336.35673352436
2022-05-08	BQ.1	0
2022-05-08	Alpha	0
2022-05-08	Delta	0
2022-05-08	XBB	0
2022-05-15	WT	72.7080245182485
2022-05-15	BA.1	2302.4207764112
2022-05-15	BA.2	586996.117943993
2022-05-15	BA.2.86	0
2022-05-15	BA.4/5	13135.9164296302
2022-05-15	BQ.1	0
2022-05-15	Alpha	0
2022-05-15	Delta	24.2360081727495
2022-05-15	XBB	48.472016345499
2022-05-22	WT	254.89531117452
2022-05-22	BA.1	1727.62377573841
2022-05-22	BA.2	697421.893074728
2022-05-22	BA.2.86	0
2022-05-22	BA.4/5	32569.9564278553
2022-05-22	BQ.1	0
2022-05-22	Alpha	0
2022-05-22	Delta	56.6434024832267
2022-05-22	XBB	56.6434024832267
2022-05-29	WT	243.969990850869
2022-05-29	BA.1	704.8021957914
2022-05-29	BA.2	677043.832387923
2022-05-29	BA.2.86	0
2022-05-29	BA.4/5	60721.4199451052
2022-05-29	BQ.1	0
2022-05-29	Alpha	0
2022-05-29	Delta	0
2022-05-29	XBB	0
2022-06-05	WT	316.218417254963
2022-06-05	BA.1	737.842973594914
2022-06-05	BA.2	568244.495807169
2022-06-05	BA.2.86	0
2022-06-05	BA.4/5	104826.40532002
2022-06-05	BQ.1	0
2022-06-05	Alpha	0
2022-06-05	Delta	79.0546043137408
2022-06-05	XBB	0
2022-06-12	WT	243.53304608194
2022-06-12	BA.1	270.592273424377
2022-06-12	BA.2	545054.016358723
2022-06-12	BA.2.86	0
2022-06-12	BA.4/5	189252.23603301
2022-06-12	BQ.1	0
2022-06-12	Alpha	0
2022-06-12	Delta	0
2022-06-12	XBB	0
2022-06-19	WT	218.194092827004
2022-06-19	BA.1	342.876431585292
2022-06-19	BA.2	384520.332730561
2022-06-19	BA.2.86	0
2022-06-19	BA.4/5	279693.65641953
2022-06-19	BQ.1	0
2022-06-19	Alpha	0
2022-06-19	Delta	62.3411693791441
2022-06-19	XBB	0
2022-06-26	WT	111.147071107863
2022-06-26	BA.1	333.441213323588
2022-06-26	BA.2	300393.48418085
2022-06-26	BA.2.86	0
2022-06-26	BA.4/5	407502.211705127
2022-06-26	BQ.1	0
2022-06-26	Alpha	0
2022-06-26	Delta	0
2022-06-26	XBB	0
2022-07-03	WT	498.350364963504
2022-07-03	BA.1	166.116788321168
2022-07-03	BA.2	214888.677372263
2022-07-03	BA.2.86	0
2022-07-03	BA.4/5	551773.524087591
2022-07-03	BQ.1	0
2022-07-03	Alpha	0
2022-07-03	Delta	66.4467153284671
2022-07-03	XBB	0
2022-07-10	WT	292.546019509125
2022-07-10	BA.1	29.2546019509125
2022-07-10	BA.2	133547.257905916
2022-07-10	BA.2.86	0
2022-07-10	BA.4/5	609110.06721995
2022-07-10	BQ.1	0
2022-07-10	Alpha	0
2022-07-10	Delta	0
2022-07-10	XBB	0
2022-07-17	WT	310.710812607129
2022-07-17	BA.1	217.49756882499
2022-07-17	BA.2	96941.7735334243
2022-07-17	BA.2.86	0
2022-07-17	BA.4/5	789951.169972365
2022-07-17	BQ.1	0
2022-07-17	Alpha	0
2022-07-17	Delta	0
2022-07-17	XBB	0
2022-07-24	WT	582.628611299691
2022-07-24	BA.1	342.72271252923
2022-07-24	BA.2	62581.1673078374
2022-07-24	BA.2.86	0
2022-07-24	BA.4/5	843817.590518217
2022-07-24	BQ.1	0
2022-07-24	Alpha	0
2022-07-24	Delta	34.272271252923
2022-07-24	XBB	0
2022-07-31	WT	745.041872243811
2022-07-31	BA.1	206.956075623281
2022-07-31	BA.2	41018.6941885343
2022-07-31	BA.2.86	0
2022-07-31	BA.4/5	904522.224119111
2022-07-31	BQ.1	82.7824302493123
2022-07-31	Alpha	0
2022-07-31	Delta	41.3912151246562
2022-07-31	XBB	0
2022-08-07	WT	109.022504035047
2022-08-07	BA.1	72.6816693566982
2022-08-07	BA.2	22931.0666820383
2022-08-07	BA.2.86	0
2022-08-07	BA.4/5	763593.618261471
2022-08-07	BQ.1	109.022504035047
2022-08-07	Alpha	0
2022-08-07	Delta	0
2022-08-07	XBB	0
2022-08-14	WT	193.507088090904
2022-08-14	BA.1	387.014176181808
2022-08-14	BA.2	12848.870649236
2022-08-14	BA.2.86	0
2022-08-14	BA.4/5	686988.864140328
2022-08-14	BQ.1	270.909923327266
2022-08-14	Alpha	0
2022-08-14	Delta	0
2022-08-14	XBB	38.7014176181808
2022-08-21	WT	107.059262948207
2022-08-21	BA.1	107.059262948207
2022-08-21	BA.2	8743.17314077025
2022-08-21	BA.2.86	0
2022-08-21	BA.4/5	634076.328021248
2022-08-21	BQ.1	749.41484063745
2022-08-21	Alpha	0
2022-08-21	Delta	0
2022-08-21	XBB	0
2022-08-28	WT	481.205519053876
2022-08-28	BA.1	224.562575558476
2022-08-28	BA.2	7570.96683311432
2022-08-28	BA.2.86	0
2022-08-28	BA.4/5	600255.764467806
2022-08-28	BQ.1	513.285886990802
2022-08-28	Alpha	0
2022-08-28	Delta	32.0803679369251
2022-08-28	XBB	32.0803679369251
2022-09-04	WT	141.465691651432
2022-09-04	BA.1	70.732845825716
2022-09-04	BA.2	6472.05539305302
2022-09-04	BA.2.86	0
2022-09-04	BA.4/5	571698.22638635
2022-09-04	BQ.1	671.962035344302
2022-09-04	Alpha	0
2022-09-04	Delta	35.366422912858
2022-09-04	XBB	35.366422912858
2022-09-11	WT	295.707989182077
2022-09-11	BA.1	98.5693297273591
2022-09-11	BA.2	5585.59535121702
2022-09-11	BA.2.86	0
2022-09-11	BA.4/5	440374.908778598
2022-09-11	BQ.1	2069.95592427454
2022-09-11	Alpha	0
2022-09-11	Delta	0
2022-09-11	XBB	32.856443242453
2022-09-18	WT	24.9785758133824
2022-09-18	BA.1	99.9143032535298
2022-09-18	BA.2	5944.90104358502
2022-09-18	BA.2.86	0
2022-09-18	BA.4/5	396809.655371393
2022-09-18	BQ.1	3347.12915899325
2022-09-18	Alpha	0
2022-09-18	Delta	24.9785758133824
2022-09-18	XBB	0
2022-09-25	WT	26.5231621349446
2022-09-25	BA.1	26.5231621349446
2022-09-25	BA.2	6259.46626384693
2022-09-25	BA.2.86	0
2022-09-25	BA.4/5	354800.339879154
2022-09-25	BQ.1	6471.65156092649
2022-09-25	Alpha	0
2022-09-25	Delta	26.5231621349446
2022-09-25	XBB	106.092648539778
2022-10-02	WT	28.8386749259359
2022-10-02	BA.1	173.032049555615
2022-10-02	BA.2	6777.08860759494
2022-10-02	BA.2.86	0
2022-10-02	BA.4/5	302748.409372475
2022-10-02	BQ.1	10151.2135739294
2022-10-02	Alpha	0
2022-10-02	Delta	201.870724481551
2022-10-02	XBB	403.741448963103
2022-10-09	WT	66.3240751684198
2022-10-09	BA.1	99.4861127526297
2022-10-09	BA.2	7295.64826852618
2022-10-09	BA.2.86	0
2022-10-09	BA.4/5	256044.092187685
2022-10-09	BQ.1	15420.3474766576
2022-10-09	Alpha	0
2022-10-09	Delta	66.3240751684198
2022-10-09	XBB	663.240751684198
2022-10-16	WT	71.8148042297799
2022-10-16	BA.1	95.7530723063732
2022-10-16	BA.2	7947.50500142898
2022-10-16	BA.2.86	0
2022-10-16	BA.4/5	217670.671620463
2022-10-16	BQ.1	24034.0211488997
2022-10-16	Alpha	0
2022-10-16	Delta	0
2022-10-16	XBB	718.148042297799
2022-10-23	WT	426.774630233141
2022-10-23	BA.1	71.1291050388568
2022-10-23	BA.2	11380.6568062171
2022-10-23	BA.2.86	0
2022-10-23	BA.4/5	232200.963399348
2022-10-23	BQ.1	37769.554775633
2022-10-23	Alpha	0
2022-10-23	Delta	0
2022-10-23	XBB	1138.06568062171
2022-10-30	WT	238.463551401869
2022-10-30	BA.1	158.975700934579
2022-10-30	BA.2	11075.307165109
2022-10-30	BA.2.86	0
2022-10-30	BA.4/5	188704.157009346
2022-10-30	BQ.1	52673.9489096573
2022-10-30	Alpha	0
2022-10-30	Delta	26.4959501557632
2022-10-30	XBB	1881.21246105919
2022-11-06	WT	70.9970783532537
2022-11-06	BA.1	94.6627711376715
2022-11-06	BA.2	11619.8551571492
2022-11-06	BA.2.86	0
2022-11-06	BA.4/5	175315.452146968
2022-11-06	BQ.1	76511.184772023
2022-11-06	Alpha	0
2022-11-06	Delta	23.6656927844179
2022-11-06	XBB	2650.5575918548
2022-11-13	WT	26.7439024390244
2022-11-13	BA.1	0
2022-11-13	BA.2	14548.6829268293
2022-11-13	BA.2.86	0
2022-11-13	BA.4/5	159527.37804878
2022-11-13	BQ.1	103793.085365854
2022-11-13	Alpha	0
2022-11-13	Delta	0
2022-11-13	XBB	4091.81707317073
2022-11-20	WT	23.4427962489344
2022-11-20	BA.1	23.4427962489344
2022-11-20	BA.2	16058.31543052
2022-11-20	BA.2.86	0
2022-11-20	BA.4/5	129732.434441603
2022-11-20	BQ.1	123215.337084399
2022-11-20	Alpha	0
2022-11-20	Delta	0
2022-11-20	XBB	5509.05711849957
2022-11-27	WT	107.16565512317
2022-11-27	BA.1	26.7914137807926
2022-11-27	BA.2	16048.0568546948
2022-11-27	BA.2.86	0
2022-11-27	BA.4/5	119596.871117458
2022-11-27	BQ.1	155416.991342378
2022-11-27	Alpha	26.7914137807926
2022-11-27	Delta	0
2022-11-27	XBB	7903.46706533381
2022-12-04	WT	74.8220312789763
2022-12-04	BA.1	74.8220312789763
2022-12-04	BA.2	17190.3616863448
2022-12-04	BA.2.86	0
2022-12-04	BA.4/5	97530.5177721456
2022-12-04	BQ.1	174821.676083328
2022-12-04	Alpha	0
2022-12-04	Delta	18.7055078197441
2022-12-04	XBB	11915.408481177
2022-12-11	WT	64.7643267479333
2022-12-11	BA.1	32.3821633739667
2022-12-11	BA.2	25808.5842090514
2022-12-11	BA.2.86	0
2022-12-11	BA.4/5	119846.386647051
2022-12-11	BQ.1	291957.584979683
2022-12-11	Alpha	0
2022-12-11	Delta	32.3821633739667
2022-12-11	XBB	22926.5716687684
2022-12-18	WT	69.9245904209454
2022-12-18	BA.1	69.9245904209454
2022-12-18	BA.2	25102.9279611194
2022-12-18	BA.2.86	0
2022-12-18	BA.4/5	95342.179038959
2022-12-18	BQ.1	292005.089597868
2022-12-18	Alpha	0
2022-12-18	Delta	0
2022-12-18	XBB	32060.4247080034
2022-12-25	WT	127.405701387728
2022-12-25	BA.1	42.4685671292426
2022-12-25	BA.2	28326.5342752048
2022-12-25	BA.2.86	0
2022-12-25	BA.4/5	90075.8308811235
2022-12-25	BQ.1	341022.594047818
2022-12-25	Alpha	0
2022-12-25	Delta	0
2022-12-25	XBB	46078.3953352282
2023-01-01	WT	89.6805640243903
2023-01-01	BA.1	0
2023-01-01	BA.2	23585.9883384146
2023-01-01	BA.2.86	0
2023-01-01	BA.4/5	58411.9407012195
2023-01-01	BQ.1	257682.153963415
2023-01-01	Alpha	0
2023-01-01	Delta	29.8935213414634
2023-01-01	XBB	50938.5603658537
2023-01-08	WT	40.798650752465
2023-01-08	BA.1	163.19460300986
2023-01-08	BA.2	24723.9823559938
2023-01-08	BA.2.86	0
2023-01-08	BA.4/5	56465.3326414115
2023-01-08	BQ.1	283346.629475869
2023-01-08	Alpha	0
2023-01-08	Delta	0
2023-01-08	XBB	104526.143227815
2023-01-15	WT	49.7382617382617
2023-01-15	BA.1	99.4765234765235
2023-01-15	BA.2	21387.4525474525
2023-01-15	BA.2.86	49.7382617382617
2023-01-15	BA.4/5	37552.3876123876
2023-01-15	BQ.1	221733.170829171
2023-01-15	Alpha	0
2023-01-15	Delta	0
2023-01-15	XBB	164235.74025974
2023-01-22	WT	0
2023-01-22	BA.1	0
2023-01-22	BA.2	10757.2307512012
2023-01-22	BA.2.86	0
2023-01-22	BA.4/5	18734.9085901793
2023-01-22	BQ.1	128292.611039494
2023-01-22	Alpha	0
2023-01-22	Delta	0
2023-01-22	XBB	148760.227938591
2023-01-29	WT	31.8671782124716
2023-01-29	BA.1	31.8671782124716
2023-01-29	BA.2	9592.02064195396
2023-01-29	BA.2.86	0
2023-01-29	BA.4/5	14499.5660866746
2023-01-29	BQ.1	96716.8858748514
2023-01-29	Alpha	0
2023-01-29	Delta	0
2023-01-29	XBB	172305.832594834
2023-02-05	WT	68.1882690240115
2023-02-05	BA.1	0
2023-02-05	BA.2	6921.10930593716
2023-02-05	BA.2.86	0
2023-02-05	BA.4/5	8557.62776251344
2023-02-05	BQ.1	76234.4847688448
2023-02-05	Alpha	0
2023-02-05	Delta	34.0941345120057
2023-02-05	XBB	190040.70576992
2023-02-12	WT	62.4669959586888
2023-02-12	BA.1	0
2023-02-12	BA.2	6715.20206555905
2023-02-12	BA.2.86	0
2023-02-12	BA.4/5	7496.03951504266
2023-02-12	BQ.1	56751.2658284688
2023-02-12	Alpha	0
2023-02-12	Delta	0
2023-02-12	XBB	203548.706331388
2023-02-19	WT	0
2023-02-19	BA.1	30.7621235941468
2023-02-19	BA.2	4029.83819083323
2023-02-19	BA.2.86	0
2023-02-19	BA.4/5	3568.40633692103
2023-02-19	BQ.1	40452.1925263031
2023-02-19	Alpha	0
2023-02-19	Delta	0
2023-02-19	XBB	203829.830934817
2023-02-26	WT	0
2023-02-26	BA.1	73.6913529168391
2023-02-26	BA.2	3684.56764584195
2023-02-26	BA.2.86	0
2023-02-26	BA.4/5	3316.11088125776
2023-02-26	BQ.1	30471.3744311129
2023-02-26	Alpha	0
2023-02-26	Delta	0
2023-02-26	XBB	227927.354571783
2023-03-05	WT	0
2023-03-05	BA.1	0
2023-03-05	BA.2	3725.1349271778
2023-03-05	BA.2.86	0
2023-03-05	BA.4/5	1471.27177796098
2023-03-05	BQ.1	19502.1769716955
2023-03-05	Alpha	0
2023-03-05	Delta	0
2023-03-05	XBB	201157.286067601
2023-03-12	WT	0
2023-03-12	BA.1	0
2023-03-12	BA.2	1899.51269035533
2023-03-12	BA.2.86	0
2023-03-12	BA.4/5	1005.62436548223
2023-03-12	BQ.1	11564.6802030457
2023-03-12	Alpha	0
2023-03-12	Delta	0
2023-03-12	XBB	152882.837563452
2023-03-19	WT	0
2023-03-19	BA.1	0
2023-03-19	BA.2	1553.2161112247
2023-03-19	BA.2.86	0
2023-03-19	BA.4/5	543.625638928644
2023-03-19	BQ.1	6782.37701901452
2023-03-19	Alpha	0
2023-03-19	Delta	0
2023-03-19	XBB	113928.401758332
2023-03-26	WT	0
2023-03-26	BA.1	0
2023-03-26	BA.2	1535.20674427941
2023-03-26	BA.2.86	0
2023-03-26	BA.4/5	552.674427940586
2023-03-26	BQ.1	5311.81533520674
2023-03-26	Alpha	0
2023-03-26	Delta	0
2023-03-26	XBB	133071.720594139
2023-04-02	WT	0
2023-04-02	BA.1	0
2023-04-02	BA.2	2104.90475076059
2023-04-02	BA.2.86	0
2023-04-02	BA.4/5	288.908495202434
2023-04-02	BQ.1	4416.17271238006
2023-04-02	Alpha	0
2023-04-02	Delta	41.2726421717763
2023-04-02	XBB	162036.393166394
2023-04-09	WT	0
2023-04-09	BA.1	0
2023-04-09	BA.2	1227.16118598383
2023-04-09	BA.2.86	0
2023-04-09	BA.4/5	223.120215633423
2023-04-09	BQ.1	1840.74177897574
2023-04-09	Alpha	0
2023-04-09	Delta	0
2023-04-09	XBB	99874.186522911
2023-04-16	WT	0
2023-04-16	BA.1	29.4029386832439
2023-04-16	BA.2	1087.90873128002
2023-04-16	BA.2.86	0
2023-04-16	BA.4/5	147.014693416219
2023-04-16	BQ.1	1499.54987284544
2023-04-16	Alpha	0
2023-04-16	Delta	0
2023-04-16	XBB	100881.48262221
2023-04-23	WT	96.6626308900524
2023-04-23	BA.1	225.546138743455
2023-04-23	BA.2	1385.49770942408
2023-04-23	BA.2.86	0
2023-04-23	BA.4/5	289.987892670157
2023-04-23	BQ.1	1127.73069371728
2023-04-23	Alpha	0
2023-04-23	Delta	0
2023-04-23	XBB	95083.8079188482
2023-04-30	WT	0
2023-04-30	BA.1	0
2023-04-30	BA.2	873.291205211726
2023-04-30	BA.2.86	0
2023-04-30	BA.4/5	112.682736156352
2023-04-30	BQ.1	591.584364820847
2023-04-30	Alpha	0
2023-04-30	Delta	0
2023-04-30	XBB	84793.7589576547
2023-05-07	WT	0
2023-05-07	BA.1	0
2023-05-07	BA.2	848.267730496454
2023-05-07	BA.2.86	0
2023-05-07	BA.4/5	136.817375886525
2023-05-07	BQ.1	547.269503546099
2023-05-07	Alpha	0
2023-05-07	Delta	27.363475177305
2023-05-07	XBB	75386.3741134752
2023-05-14	WT	0
2023-05-14	BA.1	0
2023-05-14	BA.2	914.672420557081
2023-05-14	BA.2.86	0
2023-05-14	BA.4/5	146.347587289133
2023-05-14	BQ.1	841.498626912515
2023-05-14	Alpha	0
2023-05-14	Delta	0
2023-05-14	XBB	91137.9599843076
2023-05-21	WT	0
2023-05-21	BA.1	0
2023-05-21	BA.2	0
2023-05-21	BA.2.86	0
2023-05-21	BA.4/5	0
2023-05-21	BQ.1	0
2023-05-21	Alpha	0
2023-05-21	Delta	0
2023-05-21	XBB	0
2023-05-28	WT	0
2023-05-28	BA.1	0
2023-05-28	BA.2	0
2023-05-28	BA.2.86	0
2023-05-28	BA.4/5	0
2023-05-28	BQ.1	0
2023-05-28	Alpha	0
2023-05-28	Delta	0
2023-05-28	XBB	0
2023-06-04	WT	0
2023-06-04	BA.1	0
2023-06-04	BA.2	0
2023-06-04	BA.2.86	0
2023-06-04	BA.4/5	0
2023-06-04	BQ.1	0
2023-06-04	Alpha	0
2023-06-04	Delta	0
2023-06-04	XBB	0
2023-06-11	WT	0
2023-06-11	BA.1	0
2023-06-11	BA.2	0
2023-06-11	BA.2.86	0
2023-06-11	BA.4/5	0
2023-06-11	BQ.1	0
2023-06-11	Alpha	0
2023-06-11	Delta	0
2023-06-11	XBB	0
2023-06-18	WT	0
2023-06-18	BA.1	0
2023-06-18	BA.2	0
2023-06-18	BA.2.86	0
2023-06-18	BA.4/5	0
2023-06-18	BQ.1	0
2023-06-18	Alpha	0
2023-06-18	Delta	0
2023-06-18	XBB	0
2023-06-25	WT	0
2023-06-25	BA.1	0
2023-06-25	BA.2	0
2023-06-25	BA.2.86	0
2023-06-25	BA.4/5	0
2023-06-25	BQ.1	0
2023-06-25	Alpha	0
2023-06-25	Delta	0
2023-06-25	XBB	0
2023-07-02	WT	0
2023-07-02	BA.1	0
2023-07-02	BA.2	0
2023-07-02	BA.2.86	0
2023-07-02	BA.4/5	0
2023-07-02	BQ.1	0
2023-07-02	Alpha	0
2023-07-02	Delta	0
2023-07-02	XBB	0
2023-07-09	WT	0
2023-07-09	BA.1	0
2023-07-09	BA.2	0
2023-07-09	BA.2.86	0
2023-07-09	BA.4/5	0
2023-07-09	BQ.1	0
2023-07-09	Alpha	0
2023-07-09	Delta	0
2023-07-09	XBB	0
2023-07-16	WT	0
2023-07-16	BA.1	0
2023-07-16	BA.2	0
2023-07-16	BA.2.86	0
2023-07-16	BA.4/5	0
2023-07-16	BQ.1	0
2023-07-16	Alpha	0
2023-07-16	Delta	0
2023-07-16	XBB	0
2023-07-23	WT	0
2023-07-23	BA.1	0
2023-07-23	BA.2	0
2023-07-23	BA.2.86	0
2023-07-23	BA.4/5	0
2023-07-23	BQ.1	0
2023-07-23	Alpha	0
2023-07-23	Delta	0
2023-07-23	XBB	0
2023-07-30	WT	0
2023-07-30	BA.1	0
2023-07-30	BA.2	0
2023-07-30	BA.2.86	0
2023-07-30	BA.4/5	0
2023-07-30	BQ.1	0
2023-07-30	Alpha	0
2023-07-30	Delta	0
2023-07-30	XBB	0
2023-08-06	WT	0
2023-08-06	BA.1	0
2023-08-06	BA.2	0
2023-08-06	BA.2.86	0
2023-08-06	BA.4/5	0
2023-08-06	BQ.1	0
2023-08-06	Alpha	0
2023-08-06	Delta	0
2023-08-06	XBB	0
2023-08-13	WT	0
2023-08-13	BA.1	0
2023-08-13	BA.2	0
2023-08-13	BA.2.86	0
2023-08-13	BA.4/5	0
2023-08-13	BQ.1	0
2023-08-13	Alpha	0
2023-08-13	Delta	0
2023-08-13	XBB	0
2023-08-20	WT	0
2023-08-20	BA.1	0
2023-08-20	BA.2	0
2023-08-20	BA.2.86	0
2023-08-20	BA.4/5	0
2023-08-20	BQ.1	0
2023-08-20	Alpha	0
2023-08-20	Delta	0
2023-08-20	XBB	0
2023-08-27	WT	0
2023-08-27	BA.1	0
2023-08-27	BA.2	0
2023-08-27	BA.2.86	0
2023-08-27	BA.4/5	0
2023-08-27	BQ.1	0
2023-08-27	Alpha	0
2023-08-27	Delta	0
2023-08-27	XBB	0
2023-09-03	WT	0
2023-09-03	BA.1	0
2023-09-03	BA.2	0
2023-09-03	BA.2.86	0
2023-09-03	BA.4/5	0
2023-09-03	BQ.1	0
2023-09-03	Alpha	0
2023-09-03	Delta	0
2023-09-03	XBB	0
2023-09-10	WT	0
2023-09-10	BA.1	0
2023-09-10	BA.2	0
2023-09-10	BA.2.86	0
2023-09-10	BA.4/5	0
2023-09-10	BQ.1	0
2023-09-10	Alpha	0
2023-09-10	Delta	0
2023-09-10	XBB	0
2023-09-17	WT	0
2023-09-17	BA.1	0
2023-09-17	BA.2	0
2023-09-17	BA.2.86	0
